tipo_post;post_id;post_link;link;link_domain
photo;71339054219_10153119874569220;https://www.facebook.com/71339054219/posts/10153119874569220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153119874569220/?type=3;facebook.com
photo;71339054219_10153119900574220;https://www.facebook.com/71339054219/posts/10153119900574220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153119900574220/?type=3;facebook.com
photo;71339054219_10153119920179220;https://www.facebook.com/71339054219/posts/10153119920179220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153119920179220/?type=3;facebook.com
photo;71339054219_10153119921889220;https://www.facebook.com/71339054219/posts/10153119921889220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153119921889220/?type=3;facebook.com
photo;71339054219_10153119922679220;https://www.facebook.com/71339054219/posts/10153119922679220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153119922679220/?type=3;facebook.com
link;71339054219_10153119951034220;https://www.facebook.com/71339054219/posts/10153119951034220;http://a.ln.com.ar/1P8FpSk;a.ln.com.ar
link;71339054219_10153119968264220;https://www.facebook.com/71339054219/posts/10153119968264220;http://a.ln.com.ar/1P8k4IO;a.ln.com.ar
link;71339054219_10153119974359220;https://www.facebook.com/71339054219/posts/10153119974359220;http://a.ln.com.ar/1Ion0yr;a.ln.com.ar
link;71339054219_10153120051869220;https://www.facebook.com/71339054219/posts/10153120051869220;http://a.ln.com.ar/1Io2Bty;a.ln.com.ar
link;71339054219_10153120183099220;https://www.facebook.com/71339054219/posts/10153120183099220;http://a.ln.com.ar/1IomoZQ;a.ln.com.ar
link;71339054219_10153120379764220;https://www.facebook.com/71339054219/posts/10153120379764220;http://a.ln.com.ar/1MSxxoW;a.ln.com.ar
link;71339054219_10153120403619220;https://www.facebook.com/71339054219/posts/10153120403619220;http://a.ln.com.ar/1JOButS;a.ln.com.ar
link;71339054219_10153120530289220;https://www.facebook.com/71339054219/posts/10153120530289220;http://a.ln.com.ar/1IovmpM;a.ln.com.ar
link;71339054219_10153120558639220;https://www.facebook.com/71339054219/posts/10153120558639220;http://a.ln.com.ar/1P8Nre2;a.ln.com.ar
photo;71339054219_10153120614929220;https://www.facebook.com/71339054219/posts/10153120614929220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153120614929220/?type=3;facebook.com
link;71339054219_10153120649779220;https://www.facebook.com/71339054219/posts/10153120649779220;http://a.ln.com.ar/1P8SR8I;a.ln.com.ar
link;71339054219_10153120668819220;https://www.facebook.com/71339054219/posts/10153120668819220;http://a.ln.com.ar/1P9a0PM;a.ln.com.ar
link;71339054219_10153120747729220;https://www.facebook.com/71339054219/posts/10153120747729220;http://a.ln.com.ar/1MSS9gJ;a.ln.com.ar
link;71339054219_10153120781204220;https://www.facebook.com/71339054219/posts/10153120781204220;http://a.ln.com.ar/1MTIiao;a.ln.com.ar
photo;71339054219_10153120798344220;https://www.facebook.com/71339054219/posts/10153120798344220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153120798344220/?type=3;facebook.com
link;71339054219_10153120845414220;https://www.facebook.com/71339054219/posts/10153120845414220;http://a.ln.com.ar/1MTJ3Ap;a.ln.com.ar
link;71339054219_10153120875509220;https://www.facebook.com/71339054219/posts/10153120875509220;http://a.ln.com.ar/1MTzhyh;a.ln.com.ar
photo;71339054219_10153120897844220;https://www.facebook.com/71339054219/posts/10153120897844220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153120897844220/?type=3;facebook.com
link;71339054219_10153120944924220;https://www.facebook.com/71339054219/posts/10153120944924220;http://a.ln.com.ar/1JOpqsy;a.ln.com.ar
link;71339054219_10153120976924220;https://www.facebook.com/71339054219/posts/10153120976924220;http://a.ln.com.ar/1IpgOq2;a.ln.com.ar
link;71339054219_10153121026764220;https://www.facebook.com/71339054219/posts/10153121026764220;http://a.ln.com.ar/1P9mbfn;a.ln.com.ar
link;71339054219_10153121043109220;https://www.facebook.com/71339054219/posts/10153121043109220;http://a.ln.com.ar/1P9uqIm;a.ln.com.ar
link;71339054219_10153121057094220;https://www.facebook.com/71339054219/posts/10153121057094220;http://a.ln.com.ar/1ImDB5V;a.ln.com.ar
link;71339054219_10153121177814220;https://www.facebook.com/71339054219/posts/10153121177814220;http://a.ln.com.ar/1IoVkJK;a.ln.com.ar
link;71339054219_10153121202254220;https://www.facebook.com/71339054219/posts/10153121202254220;http://a.ln.com.ar/1JNemfo;a.ln.com.ar
link;71339054219_10153121289949220;https://www.facebook.com/71339054219/posts/10153121289949220;http://a.ln.com.ar/1IprepN;a.ln.com.ar
link;71339054219_10153121322729220;https://www.facebook.com/71339054219/posts/10153121322729220;http://a.ln.com.ar/1MTyXPT;a.ln.com.ar
link;71339054219_10153121370094220;https://www.facebook.com/71339054219/posts/10153121370094220;http://a.ln.com.ar/1KUm6xq;a.ln.com.ar
link;71339054219_10153121390379220;https://www.facebook.com/71339054219/posts/10153121390379220;http://a.ln.com.ar/1P7wQam;a.ln.com.ar
link;71339054219_10153121443254220;https://www.facebook.com/71339054219/posts/10153121443254220;http://a.ln.com.ar/1KUlQi2;a.ln.com.ar
link;71339054219_10153121462794220;https://www.facebook.com/71339054219/posts/10153121462794220;http://a.ln.com.ar/1JOUB74;a.ln.com.ar
link;71339054219_10153121495234220;https://www.facebook.com/71339054219/posts/10153121495234220;http://a.ln.com.ar/1MTSOOR;a.ln.com.ar
link;71339054219_10153121603419220;https://www.facebook.com/71339054219/posts/10153121603419220;http://a.ln.com.ar/1DxV0JI;a.ln.com.ar
link;71339054219_10153121624664220;https://www.facebook.com/71339054219/posts/10153121624664220;http://a.ln.com.ar/1P9v2Ok;a.ln.com.ar
link;71339054219_10153121644114220;https://www.facebook.com/71339054219/posts/10153121644114220;http://a.ln.com.ar/1Ipu51G;a.ln.com.ar
photo;71339054219_10153121711564220;https://www.facebook.com/71339054219/posts/10153121711564220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153121711564220/?type=3;facebook.com
photo;71339054219_10153121712124220;https://www.facebook.com/71339054219/posts/10153121712124220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153121712124220/?type=3;facebook.com
photo;71339054219_10153121712419220;https://www.facebook.com/71339054219/posts/10153121712419220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153121712419220/?type=3;facebook.com
photo;71339054219_10153121712804220;https://www.facebook.com/71339054219/posts/10153121712804220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153121712804220/?type=3;facebook.com
link;71339054219_10153121716259220;https://www.facebook.com/71339054219/posts/10153121716259220;http://a.ln.com.ar/1M9UWBD;a.ln.com.ar
link;71339054219_10153121753809220;https://www.facebook.com/71339054219/posts/10153121753809220;http://a.ln.com.ar/1K6Y0d4;a.ln.com.ar
link;71339054219_10153121781549220;https://www.facebook.com/71339054219/posts/10153121781549220;http://a.ln.com.ar/1Pamp5S;a.ln.com.ar
link;71339054219_10153121853444220;https://www.facebook.com/71339054219/posts/10153121853444220;http://a.ln.com.ar/1K712Oy;a.ln.com.ar
link;71339054219_10153121932169220;https://www.facebook.com/71339054219/posts/10153121932169220;http://a.ln.com.ar/1M9WefS;a.ln.com.ar
link;71339054219_10153121941699220;https://www.facebook.com/71339054219/posts/10153121941699220;http://a.ln.com.ar/1K6VjZg;a.ln.com.ar
link;71339054219_10153121972414220;https://www.facebook.com/71339054219/posts/10153121972414220;http://a.ln.com.ar/1KVsAwb;a.ln.com.ar
photo;71339054219_10153122021199220;https://www.facebook.com/71339054219/posts/10153122021199220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153122021199220/?type=3;facebook.com
link;71339054219_10153122022939220;https://www.facebook.com/71339054219/posts/10153122022939220;http://a.ln.com.ar/1KVt5WY;a.ln.com.ar
photo;71339054219_10153122143354220;https://www.facebook.com/71339054219/posts/10153122143354220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153122143354220/?type=3;facebook.com
link;71339054219_10153122165249220;https://www.facebook.com/71339054219/posts/10153122165249220;http://a.ln.com.ar/1MagQoc;a.ln.com.ar
photo;71339054219_10153122176624220;https://www.facebook.com/71339054219/posts/10153122176624220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153122176624220/?type=3;facebook.com
link;71339054219_10153122178214220;https://www.facebook.com/71339054219/posts/10153122178214220;http://a.ln.com.ar/1K75xZr;a.ln.com.ar
photo;71339054219_10153122179744220;https://www.facebook.com/71339054219/posts/10153122179744220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153122179744220/?type=3;facebook.com
photo;71339054219_10153122188674220;https://www.facebook.com/71339054219/posts/10153122188674220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153122188674220/?type=3;facebook.com
link;71339054219_10153122210634220;https://www.facebook.com/71339054219/posts/10153122210634220;http://a.ln.com.ar/1MajgTK;a.ln.com.ar
photo;71339054219_10153122226639220;https://www.facebook.com/71339054219/posts/10153122226639220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153122226639220/?type=3;facebook.com
video;71339054219_10153122242574220;https://www.facebook.com/71339054219/posts/10153122242574220;https://www.facebook.com/lanacion/videos/10153122242574220/;facebook.com
link;71339054219_10153122259844220;https://www.facebook.com/71339054219/posts/10153122259844220;http://a.ln.com.ar/1PaMEcH;a.ln.com.ar
photo;71339054219_10153122270784220;https://www.facebook.com/71339054219/posts/10153122270784220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153122270784220/?type=3;facebook.com
link;71339054219_10153122285664220;https://www.facebook.com/71339054219/posts/10153122285664220;http://a.ln.com.ar/1K7DsRJ;a.ln.com.ar
link;71339054219_10153122318984220;https://www.facebook.com/71339054219/posts/10153122318984220;http://a.ln.com.ar/1Pb6Nz4;a.ln.com.ar
link;71339054219_10153122343479220;https://www.facebook.com/71339054219/posts/10153122343479220;http://a.ln.com.ar/1MarNWP;a.ln.com.ar
photo;71339054219_10153122358014220;https://www.facebook.com/71339054219/posts/10153122358014220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153122358014220/?type=3;facebook.com
link;71339054219_10153122363014220;https://www.facebook.com/71339054219/posts/10153122363014220;http://a.ln.com.ar/1PaP0YX;a.ln.com.ar
photo;71339054219_10153122382499220;https://www.facebook.com/71339054219/posts/10153122382499220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153122382499220/?type=3;facebook.com
photo;71339054219_10153122385819220;https://www.facebook.com/71339054219/posts/10153122385819220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153122385819220/?type=3;facebook.com
photo;71339054219_10153122387624220;https://www.facebook.com/71339054219/posts/10153122387624220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153122387624220/?type=3;facebook.com
photo;71339054219_10153122390814220;https://www.facebook.com/71339054219/posts/10153122390814220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153122390814220/?type=3;facebook.com
photo;71339054219_10153122393349220;https://www.facebook.com/71339054219/posts/10153122393349220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153122393349220/?type=3;facebook.com
photo;71339054219_10153122395114220;https://www.facebook.com/71339054219/posts/10153122395114220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153122395114220/?type=3;facebook.com
link;71339054219_10153122428174220;https://www.facebook.com/71339054219/posts/10153122428174220;http://a.ln.com.ar/1Pb12Bq;a.ln.com.ar
link;71339054219_10153122477714220;https://www.facebook.com/71339054219/posts/10153122477714220;http://a.ln.com.ar/1K7BalE;a.ln.com.ar
photo;71339054219_10153122571409220;https://www.facebook.com/71339054219/posts/10153122571409220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153122571409220/?type=3;facebook.com
link;71339054219_10153122577444220;https://www.facebook.com/71339054219/posts/10153122577444220;http://a.ln.com.ar/1Pb6AMq;a.ln.com.ar
photo;71339054219_10153122580979220;https://www.facebook.com/71339054219/posts/10153122580979220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153122580979220/?type=3;facebook.com
link;71339054219_10153122598734220;https://www.facebook.com/71339054219/posts/10153122598734220;http://a.ln.com.ar/1Pbrr23;a.ln.com.ar
photo;71339054219_10153122599904220;https://www.facebook.com/71339054219/posts/10153122599904220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153122599904220/?type=3;facebook.com
photo;71339054219_10153122610819220;https://www.facebook.com/71339054219/posts/10153122610819220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153122610819220/?type=3;facebook.com
link;71339054219_10153122636314220;https://www.facebook.com/71339054219/posts/10153122636314220;http://a.ln.com.ar/1KVWKza;a.ln.com.ar
video;71339054219_10153122637834220;https://www.facebook.com/71339054219/posts/10153122637834220;https://www.facebook.com/lanacion/videos/10153122637834220/;facebook.com
link;71339054219_10153122700129220;https://www.facebook.com/71339054219/posts/10153122700129220;http://a.ln.com.ar/1Pbu8Rk;a.ln.com.ar
link;71339054219_10153122744854220;https://www.facebook.com/71339054219/posts/10153122744854220;http://a.ln.com.ar/1KVWa4s;a.ln.com.ar
link;71339054219_10153122795144220;https://www.facebook.com/71339054219/posts/10153122795144220;http://a.ln.com.ar/1MaxYtW;a.ln.com.ar
link;71339054219_10153122933769220;https://www.facebook.com/71339054219/posts/10153122933769220;http://a.ln.com.ar/1PbQwKd;a.ln.com.ar
link;71339054219_10153122972869220;https://www.facebook.com/71339054219/posts/10153122972869220;http://a.ln.com.ar/1KWiISM;a.ln.com.ar
link;71339054219_10153123036554220;https://www.facebook.com/71339054219/posts/10153123036554220;http://a.ln.com.ar/1K8qtiO;a.ln.com.ar
link;71339054219_10153123060314220;https://www.facebook.com/71339054219/posts/10153123060314220;http://a.ln.com.ar/1Pbuyr0;a.ln.com.ar
link;71339054219_10153123115624220;https://www.facebook.com/71339054219/posts/10153123115624220;http://a.ln.com.ar/1MaUIKq;a.ln.com.ar
link;71339054219_10153123137489220;https://www.facebook.com/71339054219/posts/10153123137489220;http://a.ln.com.ar/1MaRpD0;a.ln.com.ar
link;71339054219_10153123183284220;https://www.facebook.com/71339054219/posts/10153123183284220;http://a.ln.com.ar/1PbzpIx;a.ln.com.ar
link;71339054219_10153123225274220;https://www.facebook.com/71339054219/posts/10153123225274220;http://a.ln.com.ar/1PbQxOi;a.ln.com.ar
link;71339054219_10153123248259220;https://www.facebook.com/71339054219/posts/10153123248259220;http://a.ln.com.ar/1K8hbDj;a.ln.com.ar
link;71339054219_10153123274214220;https://www.facebook.com/71339054219/posts/10153123274214220;http://a.ln.com.ar/1PbC70B;a.ln.com.ar
link;71339054219_10153123303279220;https://www.facebook.com/71339054219/posts/10153123303279220;http://a.ln.com.ar/1PbpRgM;a.ln.com.ar
link;71339054219_10153123354924220;https://www.facebook.com/71339054219/posts/10153123354924220;http://a.ln.com.ar/1KVVX1a;a.ln.com.ar
link;71339054219_10153123370869220;https://www.facebook.com/71339054219/posts/10153123370869220;http://a.ln.com.ar/1MaK5Y1;a.ln.com.ar
link;71339054219_10153123412659220;https://www.facebook.com/71339054219/posts/10153123412659220;http://a.ln.com.ar/1K8sYBH;a.ln.com.ar
link;71339054219_10153123440809220;https://www.facebook.com/71339054219/posts/10153123440809220;http://a.ln.com.ar/1PbVgzD;a.ln.com.ar
photo;71339054219_10153123619634220;https://www.facebook.com/71339054219/posts/10153123619634220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153123619634220/?type=3;facebook.com
photo;71339054219_10153123619969220;https://www.facebook.com/71339054219/posts/10153123619969220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153123619969220/?type=3;facebook.com
link;71339054219_10153124092964220;https://www.facebook.com/71339054219/posts/10153124092964220;http://a.ln.com.ar/1K99QU6;a.ln.com.ar
link;71339054219_10153124216409220;https://www.facebook.com/71339054219/posts/10153124216409220;http://a.ln.com.ar/1T3KJMD;a.ln.com.ar
link;71339054219_10153124276199220;https://www.facebook.com/71339054219/posts/10153124276199220;http://a.ln.com.ar/1T3NrBQ;a.ln.com.ar
link;71339054219_10153124303144220;https://www.facebook.com/71339054219/posts/10153124303144220;http://a.ln.com.ar/1T3OHon;a.ln.com.ar
link;71339054219_10153124366439220;https://www.facebook.com/71339054219/posts/10153124366439220;http://a.ln.com.ar/1DCB2xD;a.ln.com.ar
link;71339054219_10153124402124220;https://www.facebook.com/71339054219/posts/10153124402124220;http://a.ln.com.ar/1DCEpo6;a.ln.com.ar
photo;71339054219_10153124416119220;https://www.facebook.com/71339054219/posts/10153124416119220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153124416119220/?type=3;facebook.com
photo;71339054219_10153124417634220;https://www.facebook.com/71339054219/posts/10153124417634220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153124417634220/?type=3;facebook.com
photo;71339054219_10153124418254220;https://www.facebook.com/71339054219/posts/10153125608599220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153124418254220/?type=3;facebook.com
link;71339054219_10153124487509220;https://www.facebook.com/71339054219/posts/10153124487509220;http://a.ln.com.ar/1T5ytLz;a.ln.com.ar
link;71339054219_10153124517664220;https://www.facebook.com/71339054219/posts/10153124517664220;http://a.ln.com.ar/1NgNaEA;a.ln.com.ar
photo;71339054219_10153124549519220;https://www.facebook.com/71339054219/posts/10153124549519220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153124549519220/?type=3;facebook.com
photo;71339054219_10153124550339220;https://www.facebook.com/71339054219/posts/10153124550339220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153124550339220/?type=3;facebook.com
link;71339054219_10153124596289220;https://www.facebook.com/71339054219/posts/10153124596289220;http://a.ln.com.ar/1DCDXpS;a.ln.com.ar
link;71339054219_10153124628944220;https://www.facebook.com/71339054219/posts/10153124628944220;http://a.ln.com.ar/1T5QAkB;a.ln.com.ar
link;71339054219_10153124708064220;https://www.facebook.com/71339054219/posts/10153124708064220;http://a.ln.com.ar/1T61IxI;a.ln.com.ar
link;71339054219_10153124745104220;https://www.facebook.com/71339054219/posts/10153124745104220;http://a.ln.com.ar/1NhvJ6Z;a.ln.com.ar
photo;71339054219_10153124775374220;https://www.facebook.com/71339054219/posts/10153124775374220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153124775374220/?type=3;facebook.com
photo;71339054219_10153124780964220;https://www.facebook.com/71339054219/posts/10153124780964220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153124780964220/?type=3;facebook.com
photo;71339054219_10153124788589220;https://www.facebook.com/71339054219/posts/10153124788589220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153124788589220/?type=3;facebook.com
link;71339054219_10153124803834220;https://www.facebook.com/71339054219/posts/10153124803834220;http://a.ln.com.ar/1NhAsW5;a.ln.com.ar
link;71339054219_10153124830744220;https://www.facebook.com/71339054219/posts/10153124830744220;http://a.ln.com.ar/1T5AffM;a.ln.com.ar
link;71339054219_10153124886589220;https://www.facebook.com/71339054219/posts/10153124886589220;http://a.ln.com.ar/1Pb6AMq;a.ln.com.ar
link;71339054219_10153124916829220;https://www.facebook.com/71339054219/posts/10153124916829220;http://a.ln.com.ar/1T5OS2H;a.ln.com.ar
link;71339054219_10153125034584220;https://www.facebook.com/71339054219/posts/10153125034584220;http://a.ln.com.ar/1DDjcuk;a.ln.com.ar
link;71339054219_10153125063359220;https://www.facebook.com/71339054219/posts/10153125063359220;http://a.ln.com.ar/1T5HQef;a.ln.com.ar
link;71339054219_10153125121099220;https://www.facebook.com/71339054219/posts/10153125121099220;http://a.ln.com.ar/1DDjPUA;a.ln.com.ar
link;71339054219_10153125146409220;https://www.facebook.com/71339054219/posts/10153125146409220;http://a.ln.com.ar/1KaQVs7;a.ln.com.ar
link;71339054219_10153125200214220;https://www.facebook.com/71339054219/posts/10153125200214220;http://a.ln.com.ar/1T6Jmgb;a.ln.com.ar
link;71339054219_10153125223224220;https://www.facebook.com/71339054219/posts/10153125223224220;http://a.ln.com.ar/1KahYnf;a.ln.com.ar
link;71339054219_10153125292259220;https://www.facebook.com/71339054219/posts/10153125292259220;http://a.ln.com.ar/1T6K5hk;a.ln.com.ar
link;71339054219_10153125321984220;https://www.facebook.com/71339054219/posts/10153125321984220;http://a.ln.com.ar/1NhCuFD;a.ln.com.ar
link;71339054219_10153125367839220;https://www.facebook.com/71339054219/posts/10153125367839220;http://a.ln.com.ar/1DCIFE7;a.ln.com.ar
link;71339054219_10153125388769220;https://www.facebook.com/71339054219/posts/10153125388769220;http://a.ln.com.ar/1NhzysJ;a.ln.com.ar
link;71339054219_10153125435194220;https://www.facebook.com/71339054219/posts/10153125435194220;http://a.ln.com.ar/1DD6Gv0;a.ln.com.ar
link;71339054219_10153125470579220;https://www.facebook.com/71339054219/posts/10153125470579220;http://a.ln.com.ar/1T5Mglh;a.ln.com.ar
link;71339054219_10153125512074220;https://www.facebook.com/71339054219/posts/10153125512074220;http://a.ln.com.ar/1KaR4vI;a.ln.com.ar
link;71339054219_10153125541264220;https://www.facebook.com/71339054219/posts/10153125541264220;http://a.ln.com.ar/1DDwYNG;a.ln.com.ar
link;71339054219_10153125608599220;https://www.facebook.com/71339054219/posts/10153125608599220;http://a.ln.com.ar/1DDx3kp;a.ln.com.ar
link;71339054219_10153125632269220;https://www.facebook.com/71339054219/posts/10153125632269220;http://a.ln.com.ar/1DDxv26;a.ln.com.ar
link;71339054219_10153125669444220;https://www.facebook.com/71339054219/posts/10153125669444220;http://a.ln.com.ar/1KaRxxS;a.ln.com.ar
photo;71339054219_10153126072294220;https://www.facebook.com/71339054219/posts/10153126072294220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153126072294220/?type=3;facebook.com
link;71339054219_10153126094279220;https://www.facebook.com/71339054219/posts/10153126094279220;http://a.ln.com.ar/1f1oofZ;a.ln.com.ar
photo;71339054219_10153126095064220;https://www.facebook.com/71339054219/posts/10153126095064220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153126095064220/?type=3;facebook.com
photo;71339054219_10153126095584220;https://www.facebook.com/71339054219/posts/10153126095584220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153126095584220/?type=3;facebook.com
link;71339054219_10153126126074220;https://www.facebook.com/71339054219/posts/10153126126074220;http://a.ln.com.ar/1N0AMe6;a.ln.com.ar
link;71339054219_10153126160774220;https://www.facebook.com/71339054219/posts/10153126160774220;http://a.ln.com.ar/1OZeQP0;a.ln.com.ar
link;71339054219_10153126187804220;https://www.facebook.com/71339054219/posts/10153126187804220;http://a.ln.com.ar/1Pb6AMq;a.ln.com.ar
video;71339054219_10153126188224220;https://www.facebook.com/71339054219/posts/10153126188224220;https://www.facebook.com/lanacion/videos/10153126188224220/;facebook.com
link;71339054219_10153126257049220;https://www.facebook.com/71339054219/posts/10153126257049220;http://a.ln.com.ar/1N0LCRl;a.ln.com.ar
link;71339054219_10153126288414220;https://www.facebook.com/71339054219/posts/10153126288414220;http://a.ln.com.ar/1MVKLCg;a.ln.com.ar
link;71339054219_10153126327564220;https://www.facebook.com/71339054219/posts/10153126327564220;http://a.ln.com.ar/1N0zcZB;a.ln.com.ar
link;71339054219_10153126365664220;https://www.facebook.com/71339054219/posts/10153126365664220;http://a.ln.com.ar/1N0UENW;a.ln.com.ar
link;71339054219_10153126390394220;https://www.facebook.com/71339054219/posts/10153126390394220;http://a.ln.com.ar/1f1DUIM;a.ln.com.ar
link;71339054219_10153126417279220;https://www.facebook.com/71339054219/posts/10153126417279220;http://a.ln.com.ar/1MVIMOl;a.ln.com.ar
link;71339054219_10153126446834220;https://www.facebook.com/71339054219/posts/10153126446834220;http://a.ln.com.ar/1N17uvI;a.ln.com.ar
photo;71339054219_10153126453109220;https://www.facebook.com/71339054219/posts/10153126453109220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153126453109220/?type=3;facebook.com
link;71339054219_10153126495644220;https://www.facebook.com/71339054219/posts/10153126495644220;http://a.ln.com.ar/1N0HwbS;a.ln.com.ar
link;71339054219_10153126544724220;https://www.facebook.com/71339054219/posts/10153126544724220;http://a.ln.com.ar/1f1OOy4;a.ln.com.ar
link;71339054219_10153126603739220;https://www.facebook.com/71339054219/posts/10153126603739220;http://a.ln.com.ar/1MVT6px;a.ln.com.ar
link;71339054219_10153126637609220;https://www.facebook.com/71339054219/posts/10153126637609220;http://a.ln.com.ar/1MVKhMp;a.ln.com.ar
link;71339054219_10153126687634220;https://www.facebook.com/71339054219/posts/10153126687634220;http://a.ln.com.ar/1N0Zlay;a.ln.com.ar
link;71339054219_10153126732879220;https://www.facebook.com/71339054219/posts/10153126732879220;http://a.ln.com.ar/1MWc1ka;a.ln.com.ar
link;71339054219_10153126773429220;https://www.facebook.com/71339054219/posts/10153126773429220;http://a.ln.com.ar/1f1WWPc;a.ln.com.ar
link;71339054219_10153126802904220;https://www.facebook.com/71339054219/posts/10153126802904220;http://a.ln.com.ar/1MWkzr4;a.ln.com.ar
link;71339054219_10153126883899220;https://www.facebook.com/71339054219/posts/10153126883899220;http://a.ln.com.ar/1OZDmPT;a.ln.com.ar
link;71339054219_10153126922304220;https://www.facebook.com/71339054219/posts/10153126922304220;http://a.ln.com.ar/1N1CwUp;a.ln.com.ar
link;71339054219_10153126990384220;https://www.facebook.com/71339054219/posts/10153126990384220;http://a.ln.com.ar/1f269ab;a.ln.com.ar
link;71339054219_10153127015104220;https://www.facebook.com/71339054219/posts/10153127015104220;http://a.ln.com.ar/1MWxUjj;a.ln.com.ar
link;71339054219_10153127057914220;https://www.facebook.com/71339054219/posts/10153127057914220;http://a.ln.com.ar/1MWzvFz;a.ln.com.ar
photo;71339054219_10153127075974220;https://www.facebook.com/71339054219/posts/10153127075974220;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153127075974220/?type=3;facebook.com
link;71339054219_10153127108239220;https://www.facebook.com/71339054219/posts/10153127108239220;http://a.ln.com.ar/1f26864;a.ln.com.ar
link;71339054219_10153127298294220;https://www.facebook.com/71339054219/posts/10153127298294220;http://a.ln.com.ar/1MWIZkf;a.ln.com.ar
video;71339054219_10153127307799220;https://www.facebook.com/71339054219/posts/10153127307799220;https://www.facebook.com/lanacion/videos/10153127307799220/;facebook.com
link;71339054219_10153127324044220;https://www.facebook.com/71339054219/posts/10153127324044220;http://a.ln.com.ar/1OZUbtY;a.ln.com.ar
link;71339054219_10153127378664220;https://www.facebook.com/71339054219/posts/10153127378664220;http://a.ln.com.ar/1f2m5Jo;a.ln.com.ar
link;71339054219_10153127403674220;https://www.facebook.com/71339054219/posts/10153127403674220;http://www.lanacion.com.ar/1817745-santa-fe-faltaron-las-autoridades-de-mesa-y-el-primero-de-la-fila-estaba-borracho;a.ln.com.ar
link;71339054219_10153127429309220;https://www.facebook.com/71339054219/posts/10153127429309220;http://www.lanacion.com.ar/1817761-elisa-carrio-yo-perdi-la-eleccion-la-gano-macri;a.ln.com.ar
video;71339054219_10153127446674220;https://www.facebook.com/71339054219/posts/10153127446674220;https://www.facebook.com/lanacion/videos/10153127446674220/;facebook.com
link;71339054219_10153127474129220;https://www.facebook.com/71339054219/posts/10153127474129220;http://www.lanacion.com.ar/1817762-cordoba-la-novia-de-la-juventud-del-che-guevara-fue-fiscal-de-mesa;a.ln.com.ar
